names,status,idx,group,country
(Unknown) vehicle,destroyed,6,"Trucks, Vehicles and Jeeps",RUS
(Unknown) vehicle,destroyed,7,"Trucks, Vehicles and Jeeps",RUS
(Unknown) vehicle,destroyed,8,"Trucks, Vehicles and Jeeps",RUS
(Unknown) vehicle,destroyed,9,"Trucks, Vehicles and Jeeps",RUS
(Unknown) vehicle,destroyed,10,"Trucks, Vehicles and Jeeps",RUS
(Unknown) vehicle,destroyed,11,"Trucks, Vehicles and Jeeps",RUS
(Unknown) vehicle,destroyed,12,"Trucks, Vehicles and Jeeps",RUS
(Unknown) vehicle,destroyed,13,"Trucks, Vehicles and Jeeps",RUS
(Unknown) vehicle,destroyed,14,"Trucks, Vehicles and Jeeps",RUS
(Unknown) vehicle,destroyed,15,"Trucks, Vehicles and Jeeps",RUS
(Unknown) vehicle,destroyed,16,"Trucks, Vehicles and Jeeps",RUS
(Unknown) vehicle,destroyed,17,"Trucks, Vehicles and Jeeps",RUS
(Unknown) vehicle,destroyed,18,"Trucks, Vehicles and Jeeps",RUS
(Unknown) vehicle,destroyed,19,"Trucks, Vehicles and Jeeps",RUS
(Unknown) vehicle,destroyed,20,"Trucks, Vehicles and Jeeps",RUS
(Unknown) vehicle,captured,21,"Trucks, Vehicles and Jeeps",RUS
T-64BV,destroyed,1,Tanks,UKR
T-64BV,destroyed,2,Tanks,UKR
T-64BV,destroyed,3,Tanks,UKR
T-64BV,destroyed,4,Tanks,UKR
T-64BV,destroyed,5,Tanks,UKR
T-64BV,destroyed,6,Tanks,UKR
T-64BV,destroyed,7,Tanks,UKR
T-64BV,destroyed,8,Tanks,UKR
T-64BV,destroyed,9,Tanks,UKR
T-64BV,destroyed,10,Tanks,UKR
T-64BV,destroyed,11,Tanks,UKR
T-64BV,destroyed,12,Tanks,UKR
T-64BV,destroyed,13,Tanks,UKR
T-64BV,destroyed,14,Tanks,UKR
T-64BV,destroyed,15,Tanks,UKR
T-64BV,destroyed,16,Tanks,UKR
T-64BV,destroyed,17,Tanks,UKR
T-64BV,destroyed,18,Tanks,UKR
T-64BV,destroyed,19,Tanks,UKR
T-64BV,destroyed,20,Tanks,UKR
T-64BV,damaged and abandoned,21,Tanks,UKR
T-64BV,abandoned,22,Tanks,UKR
T-64BV,abandoned,23,Tanks,UKR
T-64BV,abandoned,24,Tanks,UKR
T-64BV,abandoned,25,Tanks,UKR
T-64BV,abandoned,26,Tanks,UKR
T-64BV,abandoned,27,Tanks,UKR
T-64BV,abandoned,28,Tanks,UKR
T-64BV,abandoned,29,Tanks,UKR
T-64BV,damaged and captured,30,Tanks,UKR
T-64BV,captured,31,Tanks,UKR
T-64BV,captured,32,Tanks,UKR
T-64BV,captured,33,Tanks,UKR
T-64BV,captured,34,Tanks,UKR
T-64BV,captured,35,Tanks,UKR
T-64BV,captured,36,Tanks,UKR
T-64BV,captured,37,Tanks,UKR
T-64BV,captured,38,Tanks,UKR
T-64BV,captured,39,Tanks,UKR
T-64BV,captured,40,Tanks,UKR
T-64BV,captured,41,Tanks,UKR
T-64BV,captured,42,Tanks,UKR
T-64BV,captured,43,Tanks,UKR
T-64BV,captured,44,Tanks,UKR
T-64BV,captured,45,Tanks,UKR
T-64BV,captured,46,Tanks,UKR
T-64BV,captured,47,Tanks,UKR
T-64BV,captured,48,Tanks,UKR
T-64BV,captured,49,Tanks,UKR
T-64BV,captured,50,Tanks,UKR
T-64BV,captured,51,Tanks,UKR
T-64BV,captured,52,Tanks,UKR
T-64BV,captured,53,Tanks,UKR
T-64BV,captured,54,Tanks,UKR
T-64BV,captured,55,Tanks,UKR
T-64BV,captured,56,Tanks,UKR
T-64BV,captured,57,Tanks,UKR
T-64BV,captured,58,Tanks,UKR
T-64BV,captured,59,Tanks,UKR
T-72AV,destroyed,1,Tanks,UKR
T-72AV,destroyed,2,Tanks,UKR
T-80BV,abandoned,1,Tanks,UKR
T-80BV,damaged and captured,2,Tanks,UKR
T-80BV,captured,3,Tanks,UKR
BMP-1Khs,destroyed,1,Armoured Fighting Vehicles,UKR
BRM-1K,damaged and captured,1,Armoured Fighting Vehicles,UKR
BRM-1K,captured,2,Armoured Fighting Vehicles,UKR
BRM-1K,captured,3,Armoured Fighting Vehicles,UKR
BRDM-2,destroyed,1,Armoured Fighting Vehicles,UKR
BRDM-2,destroyed,2,Armoured Fighting Vehicles,UKR
BRDM-2,destroyed,3,Armoured Fighting Vehicles,UKR
BRDM-2,destroyed,4,Armoured Fighting Vehicles,UKR
BRDM-2,abandoned,5,Armoured Fighting Vehicles,UKR
BRDM-2,abandoned,6,Armoured Fighting Vehicles,UKR
BRDM-2,abandoned,7,Armoured Fighting Vehicles,UKR
BRDM-2,abandoned,8,Armoured Fighting Vehicles,UKR
BRDM-2,abandoned,9,Armoured Fighting Vehicles,UKR
BRDM-2,abandoned,10,Armoured Fighting Vehicles,UKR
BRDM-2,abandoned,11,Armoured Fighting Vehicles,UKR
BRDM-2,abandoned,12,Armoured Fighting Vehicles,UKR
BRDM-2,captured,13,Armoured Fighting Vehicles,UKR
BRDM-2,captured,14,Armoured Fighting Vehicles,UKR
BRDM-2,captured,15,Armoured Fighting Vehicles,UKR
BRDM-2,captured,16,Armoured Fighting Vehicles,UKR
BRDM-2,captured,17,Armoured Fighting Vehicles,UKR
BRDM-2,captured,18,Armoured Fighting Vehicles,UKR
BRDM-2,captured,19,Armoured Fighting Vehicles,UKR
BRDM-2,captured,20,Armoured Fighting Vehicles,UKR
BRDM-2,captured,21,Armoured Fighting Vehicles,UKR
BRDM-2,captured,22,Armoured Fighting Vehicles,UKR
BRDM-2,captured,23,Armoured Fighting Vehicles,UKR
BRDM-2,captured,24,Armoured Fighting Vehicles,UKR
BRDM-2,captured,25,Armoured Fighting Vehicles,UKR
BRDM-2,captured,26,Armoured Fighting Vehicles,UKR
BRDM-2,captured,27,Armoured Fighting Vehicles,UKR
9P148 Konkurs ATGM carrier,destroyed,1,Armoured Fighting Vehicles,UKR
9P148 Konkurs ATGM carrier,destroyed,2,Armoured Fighting Vehicles,UKR
9P148 Konkurs ATGM carrier,captured,3,Armoured Fighting Vehicles,UKR
MT-LB,destroyed,1,Armoured Fighting Vehicles,UKR
MT-LB,destroyed,2,Armoured Fighting Vehicles,UKR
MT-LB,abandoned,3,Armoured Fighting Vehicles,UKR
MT-LB,captured,4,Armoured Fighting Vehicles,UKR
MT-LB with ZU-23 AA gun,captured,1,Armoured Fighting Vehicles,UKR
MT-LB Ambulance,abandoned,1,Armoured Fighting Vehicles,UKR
MT-LBu,damaged and abandoned,1,Armoured Fighting Vehicles,UKR
MT-LBu,captured,2,Armoured Fighting Vehicles,UKR
BSEM-4K,destroyed,1,Armoured Fighting Vehicles,UKR
BREM-1 ARV,captured,1,Armoured Fighting Vehicles,UKR
Vepr MRAP,captured,1,Armoured Fighting Vehicles,UKR
1V18 'Klyon-1' artillery command and forward observer vehicle,captured,1,Armoured Fighting Vehicles,UKR
SNAR-10 battlefield surveillance radar,captured,1,Armoured Fighting Vehicles,UKR
Unknown AFV,destroyed,1,Armoured Fighting Vehicles,UKR
BMP-1(P),destroyed,1,Infantry Fighting Vehicles,UKR
BMP-1(P),destroyed,2,Infantry Fighting Vehicles,UKR
BMP-1(P),destroyed,3,Infantry Fighting Vehicles,UKR
BMP-1(P),destroyed,4,Infantry Fighting Vehicles,UKR
BMP-1(P),destroyed,5,Infantry Fighting Vehicles,UKR
BMP-1(P),damaged and abandoned,6,Infantry Fighting Vehicles,UKR
BMP-1(P),abandoned,7,Infantry Fighting Vehicles,UKR
BMP-1(P),abandoned,8,Infantry Fighting Vehicles,UKR
BMP-1(P),abandoned,9,Infantry Fighting Vehicles,UKR
BMP-1(P),abandoned,10,Infantry Fighting Vehicles,UKR
BMP-1(P),captured,11,Infantry Fighting Vehicles,UKR
BMP-1(P),captured,12,Infantry Fighting Vehicles,UKR
BMP-1 BM,destroyed,1,Infantry Fighting Vehicles,UKR
BMP-2,destroyed,1,Infantry Fighting Vehicles,UKR
BMP-2,abandoned,2,Infantry Fighting Vehicles,UKR
BMP-2,captured,3,Infantry Fighting Vehicles,UKR
BTR-4,destroyed,1,Infantry Fighting Vehicles,UKR
BTR-4,destroyed,2,Infantry Fighting Vehicles,UKR
BTR-4,destroyed,3,Infantry Fighting Vehicles,UKR
BTR-4,destroyed,4,Infantry Fighting Vehicles,UKR
BTR-4,destroyed,5,Infantry Fighting Vehicles,UKR
BTR-4,destroyed,6,Infantry Fighting Vehicles,UKR
BTR-4,destroyed,7,Infantry Fighting Vehicles,UKR
BTR-4,abandoned,8,Infantry Fighting Vehicles,UKR
BTR-4,abandoned,9,Infantry Fighting Vehicles,UKR
BTR-4,captured,10,Infantry Fighting Vehicles,UKR
BTR-4,captured,11,Infantry Fighting Vehicles,UKR
BTR-4,captured,12,Infantry Fighting Vehicles,UKR
BTR-4,captured,13,Infantry Fighting Vehicles,UKR
BTR-4,captured,14,Infantry Fighting Vehicles,UKR
BTR-4,captured,15,Infantry Fighting Vehicles,UKR
BTR-4,captured,16,Infantry Fighting Vehicles,UKR
BTR-4,captured,17,Infantry Fighting Vehicles,UKR
BTR-4,captured,18,Infantry Fighting Vehicles,UKR
BTR-4,captured,19,Infantry Fighting Vehicles,UKR
BTR-3,destroyed,1,Infantry Fighting Vehicles,UKR
BTR-3,captured,2,Infantry Fighting Vehicles,UKR
BTR-3,captured,3,Infantry Fighting Vehicles,UKR
BTR-3,captured,4,Infantry Fighting Vehicles,UKR
BTR-3,captured,5,Infantry Fighting Vehicles,UKR
BTR-60,captured,1,Armoured Personnel Carriers,UKR
BTR-60,captured,2,Armoured Personnel Carriers,UKR
BTR-60,captured,3,Armoured Personnel Carriers,UKR
BTR-60,captured,4,Armoured Personnel Carriers,UKR
BTR-70,abandoned,1,Armoured Personnel Carriers,UKR
BTR-70,captured,2,Armoured Personnel Carriers,UKR
BTR-70,captured,3,Armoured Personnel Carriers,UKR
BTR-70,captured,4,Armoured Personnel Carriers,UKR
BTR-70,captured,5,Armoured Personnel Carriers,UKR
BTR-80,destroyed,1,Armoured Personnel Carriers,UKR
BTR-80,destroyed,2,Armoured Personnel Carriers,UKR
BTR-80,destroyed,3,Armoured Personnel Carriers,UKR
BTR-80,destroyed,4,Armoured Personnel Carriers,UKR
BTR-80,captured,5,Armoured Personnel Carriers,UKR
BTR-80,captured,6,Armoured Personnel Carriers,UKR
BTR-80,captured,7,Armoured Personnel Carriers,UKR
BTR-80,captured,8,Armoured Personnel Carriers,UKR
BTR-80,captured,9,Armoured Personnel Carriers,UKR
AT105A 'Saxon',captured,1,Armoured Personnel Carriers,UKR
Unknown BTR,abandoned,1,Armoured Personnel Carriers,UKR
HMMWV,destroyed,1,Infantry Mobility Vehicles,UKR
Novator,damaged,1,Infantry Mobility Vehicles,UKR
Novator,captured,2,Infantry Mobility Vehicles,UKR
Varta,destroyed,1,Infantry Mobility Vehicles,UKR
Varta,captured,2,Infantry Mobility Vehicles,UKR
Varta,captured,3,Infantry Mobility Vehicles,UKR
Varta,captured,4,Infantry Mobility Vehicles,UKR
Varta,captured,5,Infantry Mobility Vehicles,UKR
Varta,captured,6,Infantry Mobility Vehicles,UKR
Varta,captured,7,Infantry Mobility Vehicles,UKR
Varta,captured,8,Infantry Mobility Vehicles,UKR
Varta,captured,9,Infantry Mobility Vehicles,UKR
Varta,captured,10,Infantry Mobility Vehicles,UKR
Varta,captured,11,Infantry Mobility Vehicles,UKR
Varta,captured,12,Infantry Mobility Vehicles,UKR
Kozak-2,destroyed,1,Infantry Mobility Vehicles,UKR
Kozak-2,abandoned,2,Infantry Mobility Vehicles,UKR
Kozak-2,damaged and captured,3,Infantry Mobility Vehicles,UKR
Kozak-2,captured,4,Infantry Mobility Vehicles,UKR
Kozak-2,captured,5,Infantry Mobility Vehicles,UKR
BAT-2 heavy engineering vehicle,captured,1,Engineering Vehicles,UKR
9M111 Fagot,captured,1,Anti-tank Guided Missiles,UKR
9M111 Fagot,captured,2,Anti-tank Guided Missiles,UKR
9M111 Fagot,captured,3,Anti-tank Guided Missiles,UKR
9M111 Fagot,captured,4,Anti-tank Guided Missiles,UKR
9M111 Fagot,captured,5,Anti-tank Guided Missiles,UKR
9M113 Konkurs,captured,1,Anti-tank Guided Missiles,UKR
9M113 Konkurs,captured,2,Anti-tank Guided Missiles,UKR
9M113 Konkurs,captured,3,Anti-tank Guided Missiles,UKR
9M113 Konkurs,captured,4,Anti-tank Guided Missiles,UKR
9M113 Konkurs,captured,5,Anti-tank Guided Missiles,UKR
9M113 Konkurs,captured,6,Anti-tank Guided Missiles,UKR
9M113 Konkurs,captured,7,Anti-tank Guided Missiles,UKR
9M113 Konkurs,captured,8,Anti-tank Guided Missiles,UKR
9M113 Konkurs,captured,9,Anti-tank Guided Missiles,UKR
RK-3 Corsar,captured,1,Anti-tank Guided Missiles,UKR
RK-3 Corsar,captured,2,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,1,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,2,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,3,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,4,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,5,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,6,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,7,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,8,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,9,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,10,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,11,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,12,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,13,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,14,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,15,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,16,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,17,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,18,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,19,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,20,Anti-tank Guided Missiles,UKR
MBT LAW 'NLAW',captured,21,Anti-tank Guided Missiles,UKR
FGM-148 Javelin,captured,1,Anti-tank Guided Missiles,UKR
FGM-148 Javelin,captured,2,Anti-tank Guided Missiles,UKR
FGM-148 Javelin,captured,3,Anti-tank Guided Missiles,UKR
9K38 Igla,captured,1,Man-Portable Air Defence Systems,UKR
9K38 Igla,captured,2,Man-Portable Air Defence Systems,UKR
9K38 Igla,captured,3,Man-Portable Air Defence Systems,UKR
9K310 Igla-1,captured,1,Man-Portable Air Defence Systems,UKR
9K310 Igla-1,captured,2,Man-Portable Air Defence Systems,UKR
9K310 Igla-1,captured,3,Man-Portable Air Defence Systems,UKR
9K310 Igla-1,captured,4,Man-Portable Air Defence Systems,UKR
9K310 Igla-1,captured,5,Man-Portable Air Defence Systems,UKR
9K310 Igla-1,captured,6,Man-Portable Air Defence Systems,UKR
9K310 Igla-1,captured,7,Man-Portable Air Defence Systems,UKR
9K310 Igla-1,captured,8,Man-Portable Air Defence Systems,UKR
9K310 Igla-1,captured,9,Man-Portable Air Defence Systems,UKR
9K310 Igla-1,captured,10,Man-Portable Air Defence Systems,UKR
9K310 Igla-1,captured,11,Man-Portable Air Defence Systems,UKR
100mm MT-12 anti-tank gun,abandoned,1,Towed Artillery,UKR
100mm MT-12 anti-tank gun,captured,2,Towed Artillery,UKR
100mm MT-12 anti-tank gun,captured,3,Towed Artillery,UKR
122mm D-30 howitzer,destroyed,1,Towed Artillery,UKR
152mm 2A36 Giatsint-B field-gun,abandoned and later burned,1,Towed Artillery,UKR
152mm 2A36 Giatsint-B field-gun,abandoned and later burned,2,Towed Artillery,UKR
152mm 2A36 Giatsint-B field-gun,abandoned and later burned,3,Towed Artillery,UKR
152mm 2A36 Giatsint-B field-gun,abandoned and later burned,4,Towed Artillery,UKR
152mm 2A36 Giatsint-B field-gun,abandoned and later burned,5,Towed Artillery,UKR
152mm 2A36 Giatsint-B field-gun,abandoned and later burned,6,Towed Artillery,UKR
152mm 2A36 Giatsint-B field-gun,abandoned and later burned,7,Towed Artillery,UKR
152mm 2A36 Giatsint-B field-gun,abandoned and later burned,8,Towed Artillery,UKR
152mm 2A36 Giatsint-B field-gun,abandoned and later burned,9,Towed Artillery,UKR
152mm 2A65 Msta-B howitzer,abandoned,1,Towed Artillery,UKR
152mm 2A65 Msta-B howitzer,abandoned,2,Towed Artillery,UKR
122mm 2S1 Gvozdika,destroyed,1,Self-Propelled Artillery,UKR
122mm 2S1 Gvozdika,destroyed,2,Self-Propelled Artillery,UKR
122mm 2S1 Gvozdika,destroyed,3,Self-Propelled Artillery,UKR
122mm 2S1 Gvozdika,destroyed,4,Self-Propelled Artillery,UKR
122mm 2S1 Gvozdika,abandoned,5,Self-Propelled Artillery,UKR
122mm 2S1 Gvozdika,captured,6,Self-Propelled Artillery,UKR
122mm 2S1 Gvozdika,captured,7,Self-Propelled Artillery,UKR
122mm 2S1 Gvozdika,captured,8,Self-Propelled Artillery,UKR
220mm BM-27 'Uragan',captured,1,Multiple Rocket Launchers,UKR
220mm BM-27 'Uragan',captured,2,Multiple Rocket Launchers,UKR
220mm BM-27 'Uragan',captured,3,Multiple Rocket Launchers,UKR
23mm ZU-23,captured,1,Anti-Aircraft Guns,UKR
ZSU-23-4 'Shilka',captured,1,Self-Propelled Anti-Aircraft Guns,UKR
5P85D (launcher for S-300PS),destroyed,1,Surface-To-Air Missile Systems,UKR
5P85S (launcher for S-300PS),destroyed,1,Surface-To-Air Missile Systems,UKR
9K33 Osa,destroyed,1,Surface-To-Air Missile Systems,UKR
9K33 Osa,destroyed,2,Surface-To-Air Missile Systems,UKR
9K33 Osa,destroyed,3,Surface-To-Air Missile Systems,UKR
9K33 Osa,destroyed,4,Surface-To-Air Missile Systems,UKR
9K33 Osa,destroyed,5,Surface-To-Air Missile Systems,UKR
9K35 Strela-10,destroyed,1,Surface-To-Air Missile Systems,UKR
Buk-M1,destroyed,1,Surface-To-Air Missile Systems,UKR
P-14 'Tall King',damaged,1,Radars,UKR
P-35/37 'Bar Lock',destroyed,1,Radars,UKR
PRV-13 'Odd Pair',destroyed,1,Radars,UKR
1L22 'Parol',destroyed,1,Radars,UKR
1L22 'Parol',damaged,2,Radars,UKR
MiG-29 fighter aircraft,destroyed,1,Aircraft,UKR
Su-27 fighter aircraft,destroyed,1,Aircraft,UKR
Su-27 fighter aircraft,destroyed,2,Aircraft,UKR
Su-27 fighter aircraft,destroyed,3,Aircraft,UKR
Su-25 attack aircraft,destroyed,1,Aircraft,UKR
Su-25 attack aircraft,destroyed,2,Aircraft,UKR
Su-25 attack aircraft,destroyed,3,Aircraft,UKR
An-26 transport aircraft,destroyed,1,Aircraft,UKR
An-225,destroyed,1,Aircraft,UKR
Tu-141 reconnaissance UAV,destroyed,1,Unmanned Aerial Vehicles,UKR
Tu-141 reconnaissance UAV,destroyed,2,Unmanned Aerial Vehicles,UKR
Leleka-100 reconnaissance UAV,captured,1,Unmanned Aerial Vehicles,UKR
Leleka-100 reconnaissance UAV,captured,2,Unmanned Aerial Vehicles,UKR
Mi-24 attack helicopter,destroyed,1,Helicopters,UKR
Krivak III class frigate 'Hetman Sahaydachniy',scuttled to prevent capture by Russia,1,Naval Ships,UKR
Island-class patrol boat P190 Slovyansk,sunk,1,Naval Ships,UKR
KrAZ-6322,destroyed,1,"Trucks, Vehicles and Jeeps",UKR
KrAZ-6322,damaged and captured,2,"Trucks, Vehicles and Jeeps",UKR
KrAZ-6322,captured,3,"Trucks, Vehicles and Jeeps",UKR
KrAZ-6322,captured,4,"Trucks, Vehicles and Jeeps",UKR
KrAZ-6322,captured,5,"Trucks, Vehicles and Jeeps",UKR
KrAZ-6322,captured,6,"Trucks, Vehicles and Jeeps",UKR
KrAZ-6322,captured,7,"Trucks, Vehicles and Jeeps",UKR
KrAZ-6322,captured,8,"Trucks, Vehicles and Jeeps",UKR
KrAZ-6322,captured,9,"Trucks, Vehicles and Jeeps",UKR
KrAZ-6322,captured,10,"Trucks, Vehicles and Jeeps",UKR
KrAZ-5233,captured,1,"Trucks, Vehicles and Jeeps",UKR
KrAZ-5233,captured,2,"Trucks, Vehicles and Jeeps",UKR
KrAZ-5233,captured,3,"Trucks, Vehicles and Jeeps",UKR
transporter-loader (for BM-27 'Uragan' MRL),destroyed,1,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,destroyed,1,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,destroyed,2,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,destroyed,3,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,destroyed,4,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,destroyed,5,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,destroyed,6,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,damaged,7,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,damaged and abandoned,8,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,damaged and abandoned,9,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,abandoned,10,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,captured,11,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,captured,12,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,captured,13,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,captured,14,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,captured,15,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,captured,16,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,captured,17,"Trucks, Vehicles and Jeeps",UKR
GAZ-66,captured,18,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,destroyed,1,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,destroyed,2,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,destroyed,3,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,destroyed,4,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,destroyed,5,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,abandoned,6,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,abandoned,7,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,captured,8,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,captured,9,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,captured,10,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,captured,11,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,captured,12,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,captured,13,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,captured,14,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,captured,15,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,captured,16,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,captured,17,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,captured,18,"Trucks, Vehicles and Jeeps",UKR
ZiL-131,captured,19,"Trucks, Vehicles and Jeeps",UKR
Ural-375D,captured,1,"Trucks, Vehicles and Jeeps",UKR
Ural-4320,destroyed,1,"Trucks, Vehicles and Jeeps",UKR
Ural-4320,destroyed,2,"Trucks, Vehicles and Jeeps",UKR
Ural-4320,destroyed,3,"Trucks, Vehicles and Jeeps",UKR
Ural-4320,destroyed,4,"Trucks, Vehicles and Jeeps",UKR
Ural-4320,destroyed,5,"Trucks, Vehicles and Jeeps",UKR
Ural-4320,destroyed,6,"Trucks, Vehicles and Jeeps",UKR
Ural-4320,destroyed,7,"Trucks, Vehicles and Jeeps",UKR
Ural-4320,destroyed,8,"Trucks, Vehicles and Jeeps",UKR
Ural-4320,captured,9,"Trucks, Vehicles and Jeeps",UKR
KamAZ,destroyed,1,"Trucks, Vehicles and Jeeps",UKR
MAZ-537,destroyed,1,"Trucks, Vehicles and Jeeps",UKR
MAZ-537,captured,2,"Trucks, Vehicles and Jeeps",UKR
MAZ,destroyed,1,"Trucks, Vehicles and Jeeps",UKR
MAZ,destroyed,2,"Trucks, Vehicles and Jeeps",UKR
MAZ,destroyed,3,"Trucks, Vehicles and Jeeps",UKR
MAZ,destroyed,4,"Trucks, Vehicles and Jeeps",UKR
MAZ,destroyed,5,"Trucks, Vehicles and Jeeps",UKR
MAZ,destroyed,6,"Trucks, Vehicles and Jeeps",UKR
MAZ,destroyed,7,"Trucks, Vehicles and Jeeps",UKR
MAZ,damaged,8,"Trucks, Vehicles and Jeeps",UKR
MAZ,abandoned,9,"Trucks, Vehicles and Jeeps",UKR
MAZ,abandoned,10,"Trucks, Vehicles and Jeeps",UKR
MAZ,captured,11,"Trucks, Vehicles and Jeeps",UKR
UAZ-469,captured,1,"Trucks, Vehicles and Jeeps",UKR
UAZ-452,captured,1,"Trucks, Vehicles and Jeeps",UKR
Unknown truck,destroyed,1,"Trucks, Vehicles and Jeeps",UKR
Unknown truck,destroyed,2,"Trucks, Vehicles and Jeeps",UKR
Unknown truck,destroyed,3,"Trucks, Vehicles and Jeeps",UKR
Unknown truck,destroyed,4,"Trucks, Vehicles and Jeeps",UKR
Unknown truck,damaged and abandoned,5,"Trucks, Vehicles and Jeeps",UKR
Unknown truck,abandoned,6,"Trucks, Vehicles and Jeeps",UKR
Unknown truck,abandoned,7,"Trucks, Vehicles and Jeeps",UKR
Unknown truck,captured,8,"Trucks, Vehicles and Jeeps",UKR
